,tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
375,2006-10-26,1456.1,1457.37,1435.28,3846636200,9.27,0.006407
376,2006-10-27,1439.05,1460.46,1433.36,3737930400,-17.05,-0.011709
377,2006-10-30,1446.24,1446.24,1428.33,3532045200,7.19,0.004996
378,2006-10-31,1464.47,1464.48,1447.06,3695228300,18.23,0.012605
379,2006-11-01,1479.41,1479.41,1461.32,3892692500,14.94,0.010202
380,2006-11-02,1479.66,1480.55,1464.6,4237313600,0.25,0.000169
381,2006-11-03,1488.29,1497.47,1480.77,3937202700,8.63,0.005832
382,2006-11-06,1507.89,1507.97,1472.0,4203351000,19.6,0.013169
383,2006-11-07,1516.1,1516.8,1491.33,4303832800,8.21,0.005445
384,2006-11-08,1498.17,1513.04,1497.01,2872240500,-17.93,-0.011826
385,2006-11-09,1524.71,1527.38,1489.2,3403013300,26.54,0.017715
386,2006-11-10,1504.06,1535.2,1493.2,5392286700,-20.65,-0.013544
387,2006-11-13,1475.78,1512.95,1465.63,4165330100,-28.28,-0.018802
388,2006-11-14,1493.78,1493.88,1453.26,3630788500,18.0,0.012197
389,2006-11-15,1534.76,1534.85,1490.87,4058921600,40.98,0.027434
390,2006-11-16,1533.29,1558.41,1531.29,5776094800,-1.47,-0.000958
391,2006-11-17,1562.08,1562.24,1521.55,4444619100,28.79,0.018777
392,2006-11-20,1593.16,1593.19,1567.34,5341235900,31.08,0.019897
393,2006-11-21,1612.25,1612.46,1568.95,4860184200,19.09,0.011982
394,2006-11-22,1624.03,1639.41,1600.38,5706549500,11.78,0.007307
395,2006-11-23,1634.91,1642.81,1618.04,5136067900,10.88,0.006699
396,2006-11-24,1636.58,1640.75,1611.55,4971209600,1.67,0.001021
397,2006-11-27,1651.8,1651.8,1627.92,4726727000,15.22,0.0093
398,2006-11-28,1644.01,1656.19,1629.83,4476291600,-7.79,-0.004716
399,2006-11-29,1667.14,1672.91,1604.82,4557841100,23.13,0.014069
400,2006-11-30,1714.36,1714.49,1671.67,6021608800,47.22,0.028324
401,2006-12-01,1729.22,1741.8,1715.79,5841358100,14.86,0.008668
402,2006-12-04,1780.74,1780.8,1731.9,7143433300,51.52,0.029794
403,2006-12-05,1794.23,1811.66,1777.43,6720257600,13.49,0.007576
404,2006-12-06,1779.41,1806.65,1717.72,8127670000,-14.82,-0.00826
405,2006-12-07,1775.71,1820.72,1770.57,8048750200,-3.7,-0.002079
406,2006-12-08,1711.58,1772.16,1710.0,6625774600,-64.13,-0.036115
407,2006-12-11,1789.92,1790.12,1705.91,5133597500,78.34,0.045771
408,2006-12-12,1802.79,1819.8,1772.11,5783354300,12.87,0.00719
409,2006-12-13,1803.86,1813.28,1779.56,4800445800,1.07,0.000594
410,2006-12-14,1836.14,1836.19,1805.2,4720622700,32.28,0.017895
411,2006-12-15,1867.64,1867.78,1832.51,4941444100,31.5,0.017156
412,2006-12-18,1916.11,1918.29,1875.01,6189299000,48.47,0.025953
413,2006-12-19,1921.44,1936.75,1882.54,6778893500,5.33,0.002782
414,2006-12-20,1936.55,1936.8,1893.42,5634850200,15.11,0.007864
415,2006-12-21,1908.99,1945.47,1905.72,6022516400,-27.56,-0.014231
416,2006-12-22,1895.64,1918.49,1880.57,4623050100,-13.35,-0.006993
417,2006-12-25,1939.1,1957.47,1898.82,5625174200,43.46,0.022926
418,2006-12-26,1938.24,1959.98,1914.98,5696738300,-0.86,-0.000444
419,2006-12-27,1982.88,1983.11,1939.55,5600564700,44.64,0.023031
420,2006-12-28,1979.93,2010.37,1964.97,6319283400,-2.95,-0.001488
421,2006-12-29,2041.05,2052.86,1991.88,7385194700,61.12,0.03087
422,2007-01-04,2067.09,2139.49,2054.24,10671970700,26.04,0.012758
423,2007-01-05,2072.88,2083.4,2030.76,9274344700,5.79,0.002801
424,2007-01-08,2131.56,2131.74,2071.72,8476790900,58.68,0.028308
425,2007-01-09,2200.09,2201.36,2128.06,8157762900,68.53,0.03215
426,2007-01-10,2255.97,2255.97,2194.77,8490497900,55.88,0.025399
427,2007-01-11,2231.63,2289.95,2224.37,8627654800,-24.34,-0.010789
428,2007-01-12,2173.75,2249.54,2159.77,7652572000,-57.88,-0.025936
429,2007-01-15,2287.34,2287.68,2170.94,6640309700,113.59,0.052255
430,2007-01-16,2353.87,2354.43,2297.24,7636425400,66.53,0.029086
431,2007-01-17,2308.93,2393.22,2266.34,8901554000,-44.94,-0.019092
432,2007-01-18,2317.1,2325.53,2240.21,7864860600,8.17,0.003538
433,2007-01-19,2396.09,2396.09,2320.87,8333402200,78.99,0.03409
434,2007-01-22,2491.31,2491.71,2424.82,9389299300,95.22,0.03974
435,2007-01-23,2508.13,2516.59,2415.11,10233761600,16.82,0.006751
436,2007-01-24,2536.43,2556.1,2489.93,8443369700,28.3,0.011283
437,2007-01-25,2452.83,2529.43,2449.05,8105515100,-83.6,-0.03296
438,2007-01-26,2512.92,2524.24,2356.98,7865400800,60.09,0.024498
439,2007-01-29,2576.92,2582.41,2521.5,8545208500,64.0,0.025468
440,2007-01-30,2551.88,2599.45,2531.78,7821152800,-25.04,-0.009717
441,2007-01-31,2385.34,2548.18,2367.67,8090913700,-166.54,-0.065262
442,2007-02-01,2395.17,2410.42,2310.57,6507809500,9.83,0.004121
443,2007-02-02,2298.0,2403.62,2293.28,5937715400,-97.17,-0.040569
444,2007-02-05,2271.8,2304.32,2247.93,4758750600,-26.2,-0.011401
445,2007-02-06,2316.04,2316.7,2198.9,6701064800,44.24,0.019474
446,2007-02-07,2369.79,2390.87,2330.43,7010639000,53.75,0.023208
447,2007-02-08,2410.6,2415.96,2354.7,6265654000,40.81,0.017221
448,2007-02-09,2397.25,2417.64,2376.02,5551553200,-13.35,-0.005538
449,2007-02-12,2485.39,2485.76,2396.79,5499232000,88.14,0.036767
450,2007-02-13,2522.63,2526.23,2489.66,5152886200,37.24,0.014984
451,2007-02-14,2588.35,2594.66,2520.53,6277727900,65.72,0.026052
452,2007-02-15,2668.63,2669.18,2607.63,7163132900,80.28,0.031016
453,2007-02-16,2676.74,2717.57,2660.49,7590878500,8.11,0.003039
454,2007-02-26,2707.68,2710.3,2641.12,7453156000,30.94,0.011559
455,2007-02-27,2457.49,2719.52,2454.92,10773680700,-250.19,-0.0924
456,2007-02-28,2544.57,2554.23,2413.33,8282257100,87.08,0.035435
457,2007-03-01,2473.54,2550.33,2439.5,8215965500,-71.03,-0.027914
458,2007-03-02,2508.73,2523.86,2455.82,5794680500,35.19,0.014227
459,2007-03-05,2475.61,2541.82,2409.72,6851748800,-33.12,-0.013202
460,2007-03-06,2520.29,2539.45,2452.14,5263315300,44.68,0.018048
461,2007-03-07,2589.44,2594.46,2532.15,5972094900,69.15,0.027437
462,2007-03-08,2627.63,2628.45,2565.11,5538655900,38.19,0.014748
463,2007-03-09,2611.39,2643.81,2587.49,7041132600,-16.24,-0.00618
464,2007-03-12,2616.17,2619.5,2563.37,6246892100,4.78,0.00183
465,2007-03-13,2640.17,2641.63,2605.23,6578890800,24.0,0.009174
466,2007-03-14,2597.36,2625.12,2546.65,6895208800,-42.81,-0.016215
467,2007-03-15,2645.55,2645.88,2595.54,6377848900,48.19,0.018553
468,2007-03-16,2604.23,2665.39,2576.32,7533185000,-41.32,-0.015619
469,2007-03-19,2659.41,2674.8,2523.3,7398356600,55.18,0.021189
470,2007-03-20,2672.77,2674.47,2645.25,6124972600,13.36,0.005024
471,2007-03-21,2702.6,2703.0,2666.89,6461295700,29.83,0.011161
472,2007-03-22,2711.32,2740.28,2702.41,8330807400,8.72,0.003227
473,2007-03-23,2716.27,2726.62,2653.79,7391191900,4.95,0.001826
474,2007-03-26,2764.03,2764.4,2713.93,7607477300,47.76,0.017583
475,2007-03-27,2784.02,2789.97,2753.02,8072512700,19.99,0.007232
476,2007-03-28,2797.65,2806.08,2689.11,11220997000,13.63,0.004896
477,2007-03-29,2783.31,2830.08,2782.93,10656723900,-14.34,-0.005126
478,2007-03-30,2781.78,2801.95,2753.15,6295070600,-1.53,-0.00055
479,2007-04-02,2850.11,2850.15,2793.96,6924788300,68.33,0.024563
480,2007-04-03,2888.12,2888.33,2852.57,7701449500,38.01,0.013336
481,2007-04-04,2911.82,2924.68,2875.69,7550665800,23.7,0.008206
482,2007-04-05,2945.05,2950.66,2895.42,7413899100,33.23,0.011412
483,2007-04-06,2972.01,2977.46,2911.05,7910232800,26.96,0.009154
484,2007-04-09,3038.17,3043.06,2988.38,9090170500,66.16,0.022261
485,2007-04-10,3081.57,3081.62,2993.11,10088834200,43.4,0.014285
486,2007-04-11,3121.32,3121.54,3059.28,10166993500,39.75,0.012899
487,2007-04-12,3176.44,3176.69,3114.91,9253518600,55.12,0.017659
488,2007-04-13,3169.23,3211.61,3154.11,10065311600,-7.21,-0.00227
489,2007-04-16,3256.0,3256.57,3177.29,8792894000,86.77,0.027379
490,2007-04-17,3283.6,3288.17,3182.95,10530710500,27.6,0.008477
491,2007-04-18,3304.5,3311.98,3244.93,10142670700,20.9,0.006365
492,2007-04-19,3150.3,3297.95,3065.28,11527000900,-154.2,-0.046664
493,2007-04-20,3289.28,3297.41,3165.67,9446986900,138.98,0.044116
494,2007-04-23,3431.32,3433.52,3330.8,10995899100,142.04,0.043183
495,2007-04-24,3445.2,3490.81,3418.3,11464300600,13.88,0.004045
496,2007-04-25,3448.28,3467.83,3376.08,10058066900,3.08,0.000894
497,2007-04-26,3493.58,3493.91,3438.88,7899769000,45.3,0.013137
498,2007-04-27,3470.52,3503.89,3436.0,8069863600,-23.06,-0.006601
499,2007-04-30,3558.71,3568.68,3478.93,9430286400,88.19,0.025411
500,2007-05-08,3686.03,3699.37,3618.78,10678873200,127.32,0.035777
501,2007-05-09,3701.28,3717.34,3556.62,14064835800,15.25,0.004137
502,2007-05-10,3724.51,3742.23,3671.81,11541992200,23.23,0.006276
503,2007-05-11,3702.61,3715.37,3629.71,8896176100,-21.9,-0.00588
504,2007-05-14,3734.42,3769.16,3620.86,9109804900,31.81,0.008591
505,2007-05-15,3604.64,3751.64,3600.21,9357856800,-129.78,-0.034752
506,2007-05-16,3700.29,3700.65,3557.2,8622926800,95.65,0.026535
507,2007-05-17,3778.61,3794.16,3705.28,9025647800,78.32,0.021166
508,2007-05-18,3776.63,3805.21,3746.24,8241889800,-1.98,-0.000524
509,2007-05-21,3831.44,3843.84,3643.08,9847865000,54.81,0.014513
510,2007-05-22,3870.49,3893.19,3849.04,10961818400,39.05,0.010192
511,2007-05-23,3938.95,3939.49,3853.91,9852317100,68.46,0.017688
512,2007-05-24,3919.75,3972.58,3858.51,11381426400,-19.2,-0.004874
513,2007-05-25,3985.25,3996.85,3888.31,9541661500,65.5,0.01671
514,2007-05-28,4072.58,4091.94,4027.36,11404185100,87.33,0.021913
515,2007-05-29,4168.29,4168.53,4079.87,11326722700,95.71,0.023501
516,2007-05-30,3886.46,4104.2,3849.7,13273914000,-281.83,-0.067613
517,2007-05-31,3927.95,3991.73,3683.56,12607824800,41.49,0.010676
518,2007-06-01,3803.95,4014.15,3780.03,11993793900,-124.0,-0.031569
519,2007-06-04,3511.43,3822.41,3503.94,9053101900,-292.52,-0.076899
520,2007-06-05,3634.63,3635.15,3246.73,11376803800,123.2,0.035085
521,2007-06-06,3677.58,3712.53,3550.74,9595151000,42.95,0.011817
522,2007-06-07,3802.3,3802.3,3684.46,9419058100,124.72,0.033914
523,2007-06-08,3837.87,3861.21,3769.15,8907474200,35.57,0.009355
524,2007-06-11,3931.86,3937.79,3870.23,9098227700,93.99,0.02449
525,2007-06-12,4036.11,4036.36,3834.02,9938977400,104.25,0.026514
526,2007-06-13,4118.27,4146.52,4064.15,10945294500,82.16,0.020356
527,2007-06-14,4075.82,4132.0,4022.78,8660918000,-42.45,-0.010308
528,2007-06-15,4099.38,4115.73,4025.1,6877960000,23.56,0.00578
529,2007-06-18,4227.57,4246.4,4177.19,8787291300,128.19,0.031271
530,2007-06-19,4253.0,4254.72,4186.18,8154047100,25.43,0.006015
531,2007-06-20,4157.6,4292.2,4138.33,8686301500,-95.4,-0.022431
532,2007-06-21,4197.28,4208.87,4110.96,7373947100,39.68,0.009544
533,2007-06-22,4051.43,4220.92,3970.35,7955237400,-145.85,-0.034749
534,2007-06-25,3877.59,4105.99,3850.84,7003104400,-173.84,-0.042908
535,2007-06-26,3928.21,3929.37,3752.93,5888511400,50.62,0.013055
536,2007-06-27,4040.48,4053.41,3912.2,6529052000,112.27,0.02858
537,2007-06-28,3858.52,4067.81,3857.85,6685798000,-181.96,-0.045034
538,2007-06-29,3764.08,3867.75,3718.16,5892087000,-94.44,-0.024476
539,2007-07-02,3757.66,3801.9,3644.19,4974731000,-6.42,-0.001706
540,2007-07-03,3832.23,3835.29,3744.02,4640912600,74.57,0.019845
541,2007-07-04,3743.58,3848.08,3727.56,3823371600,-88.65,-0.023133
542,2007-07-05,3537.44,3706.6,3535.04,4322552700,-206.14,-0.055065
543,2007-07-06,3710.28,3712.74,3475.27,5136651200,172.84,0.04886
544,2007-07-09,3821.3,3840.99,3722.23,5407311300,111.02,0.029922
545,2007-07-10,3775.62,3852.93,3764.25,5190786800,-45.68,-0.011954
546,2007-07-11,3789.87,3797.81,3732.29,3362890700,14.25,0.003774
547,2007-07-12,3816.92,3839.21,3780.03,3136811900,27.05,0.007137
548,2007-07-13,3820.12,3829.68,3773.93,2689324200,3.2,0.000838
549,2007-07-16,3697.97,3830.37,3697.22,2993185700,-122.15,-0.031975
550,2007-07-17,3789.65,3812.25,3650.25,3255385000,91.68,0.024792
551,2007-07-18,3807.57,3861.51,3756.7,4597582300,17.92,0.004729
552,2007-07-19,3807.0,3836.39,3778.51,3025846700,-0.57,-0.00015
553,2007-07-20,3971.88,3971.89,3808.08,5527112100,164.88,0.04331
554,2007-07-23,4156.72,4157.39,4009.06,8527618600,184.84,0.046537
555,2007-07-24,4161.35,4241.58,4143.59,7609073500,4.63,0.001114
556,2007-07-25,4255.46,4256.05,4163.35,6459776600,94.11,0.022615
557,2007-07-26,4303.19,4325.93,4244.08,6549024300,47.73,0.011216
558,2007-07-27,4307.14,4318.34,4225.03,6502110900,3.95,0.000918
559,2007-07-30,4410.3,4426.31,4303.73,7544158300,103.16,0.023951
560,2007-07-31,4460.56,4467.65,4359.59,7137504200,50.26,0.011396
561,2007-08-01,4290.48,4496.25,4271.06,7936166500,-170.08,-0.03813
562,2007-08-02,4436.19,4449.4,4303.98,6288753800,145.71,0.033961
563,2007-08-03,4598.38,4599.25,4472.89,7819047300,162.19,0.036561
564,2007-08-06,4703.98,4704.19,4623.49,7616427100,105.6,0.022965
565,2007-08-07,4724.55,4771.58,4634.87,8384713300,20.57,0.004373
566,2007-08-08,4668.09,4741.45,4579.4,8898800100,-56.46,-0.01195
567,2007-08-09,4777.29,4779.14,4666.2,7202578600,109.2,0.023393
568,2007-08-10,4726.68,4771.61,4631.04,7496288100,-50.61,-0.010594
569,2007-08-13,4721.19,4767.08,4663.2,8576316700,-5.49,-0.001161
570,2007-08-14,4795.57,4803.57,4704.15,6115791100,74.38,0.015755
571,2007-08-15,4798.75,4836.59,4697.97,6346642700,3.18,0.000663
572,2007-08-16,4721.94,4772.97,4665.21,6359479400,-76.81,-0.016006
573,2007-08-17,4626.58,4774.99,4616.97,6365212000,-95.36,-0.020195
574,2007-08-20,4885.43,4885.84,4747.27,6781220400,258.85,0.055948
575,2007-08-21,4972.71,4995.53,4909.84,7444059300,87.28,0.017865
576,2007-08-22,5051.69,5075.89,4887.14,7402892500,78.98,0.015883
577,2007-08-23,5135.93,5154.85,5028.12,6805188200,84.24,0.016676
578,2007-08-24,5217.58,5231.15,5158.03,7376987500,81.65,0.015898
579,2007-08-27,5243.15,5296.57,5191.28,8263145400,25.57,0.004901
580,2007-08-28,5251.77,5270.3,5136.61,7506678900,8.62,0.001644
581,2007-08-29,5171.82,5283.33,5138.34,7292945600,-79.95,-0.015223
582,2007-08-30,5241.23,5247.57,5176.0,6729849000,69.41,0.013421
583,2007-08-31,5296.81,5307.42,5219.99,6678035700,55.58,0.010604
584,2007-09-03,5419.17,5433.75,5335.05,8284916600,122.36,0.023101
585,2007-09-04,5360.33,5429.21,5333.49,7991483200,-58.84,-0.010858
586,2007-09-05,5363.25,5389.33,5265.06,6536490200,2.92,0.000545
587,2007-09-06,5412.04,5448.84,5365.5,7060857400,48.79,0.009097
588,2007-09-07,5294.8,5402.72,5284.65,7929888000,-117.24,-0.021663
589,2007-09-10,5377.22,5380.46,5182.1,6509567200,82.42,0.015566
590,2007-09-11,5124.09,5414.0,5104.35,6880669000,-253.13,-0.047075
591,2007-09-12,5202.86,5212.65,5059.46,6157225300,78.77,0.015372
592,2007-09-13,5349.97,5351.58,5212.03,5974692900,147.11,0.028275
593,2007-09-14,5397.28,5405.85,5274.22,6029562600,47.31,0.008843
594,2007-09-17,5498.91,5504.77,5387.68,6940313200,101.63,0.01883
595,2007-09-18,5476.84,5533.53,5405.18,7162181000,-22.07,-0.004014
596,2007-09-19,5419.27,5498.59,5385.42,5588006500,-57.57,-0.010512
597,2007-09-20,5494.92,5501.4,5430.31,5671213600,75.65,0.013959
598,2007-09-21,5468.1,5516.11,5357.5,6110635600,-26.82,-0.004881
599,2007-09-24,5513.9,5541.13,5400.68,5418481700,45.8,0.008376
600,2007-09-25,5454.62,5540.87,5423.53,4532623000,-59.28,-0.010751
601,2007-09-26,5361.02,5489.86,5338.31,3917115600,-93.6,-0.01716
602,2007-09-27,5427.66,5429.05,5338.04,3375905600,66.64,0.01243
603,2007-09-28,5580.81,5590.85,5479.85,4851462000,153.15,0.028217
604,2007-10-08,5653.14,5715.91,5617.1,6644970300,72.33,0.01296
605,2007-10-09,5675.93,5682.97,5582.77,5363349000,22.79,0.004031
606,2007-10-10,5685.76,5776.21,5653.79,6399445500,9.83,0.001732
607,2007-10-11,5760.08,5761.22,5650.1,6514110100,74.32,0.013071
608,2007-10-12,5737.22,5796.28,5485.56,7800106400,-22.86,-0.003969
609,2007-10-15,5821.45,5824.98,5690.07,7068211100,84.23,0.014681
610,2007-10-16,5877.2,5885.48,5815.61,6469204900,55.75,0.009577
611,2007-10-17,5824.12,5891.72,5797.61,4886976800,-53.08,-0.009032
612,2007-10-18,5615.75,5813.24,5593.99,4859563000,-208.37,-0.035777
613,2007-10-19,5614.06,5711.5,5563.78,3846645700,-1.69,-0.000301
614,2007-10-22,5472.68,5594.5,5465.85,3586749900,-141.38,-0.025183
615,2007-10-23,5540.09,5541.96,5373.05,4189680000,67.41,0.012318
616,2007-10-24,5588.01,5644.97,5553.33,4466123800,47.92,0.00865
617,2007-10-25,5333.79,5556.55,5312.85,5082170600,-254.22,-0.045494
618,2007-10-26,5394.81,5428.58,5266.37,3589596500,61.02,0.01144
619,2007-10-29,5508.36,5509.35,5428.68,3523397700,113.55,0.021048
620,2007-10-30,5596.07,5597.27,5467.52,3919392100,87.71,0.015923
621,2007-10-31,5688.54,5691.87,5590.54,5032946900,92.47,0.016524
622,2007-11-01,5605.23,5702.21,5604.79,4661247900,-83.31,-0.014645
623,2007-11-02,5472.93,5565.66,5448.99,4328950000,-132.3,-0.023603
624,2007-11-05,5360.31,5494.62,5333.38,3369501800,-112.62,-0.020578
625,2007-11-06,5317.55,5406.11,5295.8,2705785400,-42.76,-0.007977
626,2007-11-07,5350.63,5388.64,5231.61,3006134900,33.08,0.006221
627,2007-11-08,5093.67,5321.86,5090.96,3605489300,-256.96,-0.048024
628,2007-11-09,5040.53,5129.11,4962.3,3458382600,-53.14,-0.010433
629,2007-11-12,4978.25,5018.11,4795.43,3841392200,-62.28,-0.012356
630,2007-11-13,4939.24,5082.64,4866.16,3686207900,-39.01,-0.007836
631,2007-11-14,5145.89,5147.01,4924.82,3523154200,206.65,0.041838
632,2007-11-15,5081.11,5170.97,5069.52,3175946400,-64.78,-0.012589
633,2007-11-16,5007.66,5021.71,4917.49,2331099100,-73.45,-0.014456
634,2007-11-19,4994.42,5033.95,4968.73,2554810100,-13.24,-0.002644
635,2007-11-20,5069.38,5099.52,4916.47,3356271400,74.96,0.015009
636,2007-11-21,4997.62,5135.25,4993.29,2680312200,-71.76,-0.014156
637,2007-11-22,4772.62,4949.34,4759.91,2650771600,-225.0,-0.045021
638,2007-11-23,4856.16,4857.05,4711.79,2014630500,83.54,0.017504
639,2007-11-26,4800.08,4954.18,4795.35,2362227600,-56.08,-0.011548
640,2007-11-27,4711.15,4806.83,4708.8,2088684000,-88.93,-0.018527
641,2007-11-28,4648.75,4760.66,4619.51,2248236800,-62.4,-0.013245
642,2007-11-29,4842.07,4847.58,4637.48,3687299000,193.32,0.041585
643,2007-11-30,4737.41,4841.08,4723.79,2938369600,-104.66,-0.021615
644,2007-12-03,4772.67,4809.27,4689.52,2225593400,35.26,0.007443
645,2007-12-04,4829.21,4886.58,4786.64,2264359200,56.54,0.011847
646,2007-12-05,4965.95,4970.17,4815.61,3176916500,136.74,0.028315
647,2007-12-06,4971.06,4999.93,4928.13,2371159100,5.11,0.001029
648,2007-12-07,5041.35,5041.78,4977.87,2719822300,70.29,0.01414
649,2007-12-10,5133.56,5138.69,4944.83,4278069100,92.21,0.018291
650,2007-12-11,5140.0,5181.41,5068.03,4058645700,6.44,0.001254
651,2007-12-12,5077.39,5130.72,5033.72,3982825100,-62.61,-0.012181
652,2007-12-13,4884.3,5067.39,4881.34,3681959000,-193.09,-0.038029
653,2007-12-14,4977.65,4979.19,4800.24,3072792500,93.35,0.019112
654,2007-12-17,4857.29,4977.57,4855.17,3701452200,-120.36,-0.02418
655,2007-12-18,4829.91,4883.0,4799.0,2293007600,-27.38,-0.005637
656,2007-12-19,4946.29,4961.59,4865.35,3210185800,116.38,0.024096
657,2007-12-20,5037.19,5048.06,4935.4,3131991700,90.9,0.018377
658,2007-12-21,5101.85,5103.77,5014.7,3725149400,64.66,0.012837
659,2007-12-24,5207.13,5239.22,5129.6,5031996700,105.28,0.020636
660,2007-12-25,5216.81,5244.03,5180.59,3897370500,9.68,0.001859
661,2007-12-26,5265.03,5273.14,5194.75,4146811500,48.22,0.009243
662,2007-12-27,5367.53,5367.53,5260.1,5234501800,102.5,0.019468
663,2007-12-28,5338.28,5391.67,5323.82,4536141500,-29.25,-0.005449
664,2008-01-02,5385.1,5404.93,5283.45,4566871000,46.82,0.008771
665,2008-01-03,5422.03,5422.67,5315.95,6464587800,36.93,0.006858
666,2008-01-04,5483.65,5499.09,5422.46,5174642000,61.62,0.011365
667,2008-01-07,5556.59,5569.15,5455.5,5348540900,72.94,0.013301
668,2008-01-08,5528.05,5630.62,5485.23,6489950100,-28.54,-0.005136
669,2008-01-09,5613.76,5614.68,5490.31,4679687200,85.71,0.015505
670,2008-01-10,5672.15,5707.67,5602.59,6422989300,58.39,0.010401
671,2008-01-11,5699.15,5702.57,5629.64,5616707900,27.0,0.00476
672,2008-01-14,5731.76,5756.92,5679.29,4984601000,32.61,0.005722
673,2008-01-15,5696.45,5754.11,5652.04,5088660800,-35.31,-0.00616
674,2008-01-16,5505.72,5642.57,5498.39,5577446900,-190.73,-0.033482
675,2008-01-17,5365.62,5533.65,5226.64,6193693300,-140.1,-0.025446
676,2008-01-18,5414.47,5419.57,5307.5,4391300500,48.85,0.009104
677,2008-01-21,5145.73,5434.35,5122.46,4783361700,-268.74,-0.049634
678,2008-01-22,4753.87,5032.25,4708.39,6077269200,-391.86,-0.076152
679,2008-01-23,4975.11,4976.27,4751.5,5577638500,221.24,0.046539
680,2008-01-24,5027.21,5079.8,4926.37,5660598700,52.1,0.010472
681,2008-01-25,5077.43,5121.41,4966.52,4714210800,50.22,0.00999
682,2008-01-28,4731.88,5038.51,4711.28,4142528300,-345.55,-0.068056
683,2008-01-29,4762.08,4845.66,4688.73,2906225600,30.2,0.006382
684,2008-01-30,4710.65,4858.1,4606.14,3409897600,-51.43,-0.0108
685,2008-01-31,4620.4,4733.7,4614.28,3085258000,-90.25,-0.019159
686,2008-02-01,4571.94,4660.99,4414.12,3512552800,-48.46,-0.010488
687,2008-02-04,4950.12,4951.25,4695.55,4095314500,378.18,0.082718
688,2008-02-05,4921.83,4995.57,4878.12,3279635600,-28.29,-0.005715
689,2008-02-13,4816.08,4883.24,4785.8,2147565900,-105.75,-0.021486
690,2008-02-14,4880.25,4913.32,4842.85,1983778900,64.17,0.013324
691,2008-02-15,4813.31,4846.02,4742.1,2426260100,-66.94,-0.013717
692,2008-02-18,4910.99,4944.88,4845.31,3059007800,97.68,0.020294
693,2008-02-19,5020.75,5020.75,4885.69,3617696500,109.76,0.02235
694,2008-02-20,4908.72,5062.26,4901.66,3955772200,-112.03,-0.022313
695,2008-02-21,4876.03,4924.45,4796.1,3340361600,-32.69,-0.00666
696,2008-02-22,4702.24,4850.88,4649.81,3791862700,-173.79,-0.035642
697,2008-02-25,4519.78,4722.64,4510.69,3365200100,-182.46,-0.038803
698,2008-02-26,4515.53,4668.83,4394.59,3327639000,-4.25,-0.00094
699,2008-02-27,4639.77,4660.41,4500.89,2959239300,124.24,0.027514
700,2008-02-28,4622.06,4670.17,4582.82,2539817100,-17.71,-0.003817
701,2008-02-29,4674.55,4683.16,4597.63,2335085800,52.49,0.011356
702,2008-03-03,4790.74,4803.9,4611.7,3925841100,116.19,0.024856
